"BehaviorSpace results (NetLogo 6.0.2)"
"ESPA Farmer Adaptation Model.nlogo"
"Thesis Experiment-Refined after interrupt"
"04/16/2019 21:19:15:828 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","308","0","216"
"[run number]","PerceptionThreshold","BeliefInSocialSanctionsAverage","FixRandomSeed?","Simulate-ESPA_CAMP","ExperimentVariablesFile","PrintReporters?","WriteCropBudgets?","IAC-PhysArous-Threshold","WriteDetailedCropBudgets?","F-Ratio-V","RandomStartingMoney","WriteOutputs?","F-Ratio-W","UseRandomRotations?","WaterRightDistribution","Run-Number","RandomSeed","TypicalAmountFarmerIsWillingToLosePerField","Animate?","ROISeasonTolerance","Social-Connections-per-Farmer","InputIntensityDistribution","Lognormal-Sigma","InternalScalar","IndividualFieldCalcs?","Tracers?","BeliefInESPASD","GeneratingWorlds?","BeliefInSocialSanctionsSD","ExternalScalar","NumberOfSeasons","EfficacyScalar","AcreageDistributionType","RhythmScalar","InterfaceVariableFileName","BeliefInESPAAverage","CustomFarmerAccess","PopulateMethod","BeliefsInEconomicSanctionsSD","water-preference","OffsetIrrigationWithSkill?","WorldFileName","ChargeForOverdraw","Consultants-per-Farmer","BeliefInEconomicSanctionsAverage","Use-Aqua-Crop","Decision-Making","PercVarWillingnessToLose","GWD","WaterRightSeniorityDistribution","[step]","count farmers","ExperimentName","RandomSeed","Decision-Making","ExperimentalToleranceforLoss","InternalScalar","ExternalScalar","EfficacyScalar","RhythmScalar","PerceptionThreshold","count patches with [owner != 0]","count farmers with [farmsize < 50]","count farmers with [farmsize > 50 AND farmsize < 100]","count farmers with [farmsize > 100 AND farmsize < 500]","count farmers with [farmsize > 500 AND farmsize < 1000]","count farmers with [farmsize > 1000 AND farmsize < 10000]","count farmers with [rotation = ""PotatoBeetGrainGrain""]","count farmers with [rotation = ""PotatoGrainBeetGrain""]","count farmers with [rotation = ""HayGrain""]","count farmers with [rotation = ""HayGrainPotatoGrain""]","count farmers with [rotation = ""PotatoGrainGrain""]","count farmers with [rotation = ""HayBarleyPotato""]","count farmers with [rotation = ""HayGrainGrainPotato""]","count farmers with [rotation = ""GrainPotatoBeetsHay""]","count farmers with [rotation = ""Landlord""]","count patches with [PreferredLandUse = ""Alfalfa""]","count patches with [PreferredLandUse = ""Barley""]","count patches with [PreferredLandUse = ""Corn""]","count patches with [PreferredLandUse = ""Potatoes""]","count patches with [PreferredLandUse = ""Spring Wheat""]","count patches with [PreferredLandUse = ""Sugarbeets""]","count patches with [PreferredLandUse = ""Winter Wheat""]","count patches with [PreferredLandUse = ""Alfalfa_Perennial""]","count patches with [TypeOfIrrigation = ""Center Pivot LEPA""]","count patches with [TypeOfIrrigation = ""Center Pivot LESA""]","count patches with [TypeOfIrrigation = ""Center Pivot MESA""]","count patches with [TypeOfIrrigation = ""Drip Tape""]","count patches with [TypeOfIrrigation = ""Furrow""]","NumberOfFarmersWithChangedWM"
"39","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","9","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","7","51","227","376","261","201","0","292","56","0","1096","4","259","[38 6 4 0 5 2 1 0 1]"
"38","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","10","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","10","34","189","375","250","208","0","361","60","0","1070","10","287","[45 5 4 0 2 0 2 1 0 1]"
"36","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","11","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1","1","1","0.5","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","127","91","263","477","9","320","0","128","111","0","1046","4","254","[33 4 4 0 6 1 0 1 1 1 40]"
"37","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","11","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","99","119","277","427","7","315","0","174","167","0","988","6","257","[51 3 7 1 1 3 1 0 2 1 59]"
"39","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","10","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","10","48","193","395","292","184","0","293","56","0","1096","4","259","[38 6 4 0 5 2 1 0 1 0]"
"38","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","11","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","109","125","287","419","10","303","0","174","164","0","983","8","272","[45 5 4 0 2 0 2 1 0 1 59]"
"39","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","11","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","112","113","248","493","6","324","0","119","140","0","1019","4","252","[38 6 4 0 5 2 1 0 1 0 48]"
"36","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","12","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1","1","1","0.5","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","116","182","68","340","345","169","0","195","111","0","1046","4","254","[33 4 4 0 6 1 0 1 1 1 40 0]"
"37","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","12","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","213","175","54","341","328","151","0","156","167","0","988","6","257","[51 3 7 1 1 3 1 0 2 1 59 0]"
"38","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","12","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","186","154","63","337","342","168","0","177","164","0","983","8","272","[45 5 4 0 2 0 2 1 0 1 59 0]"
"39","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","12","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","128","184","35","337","375","169","0","187","140","0","1019","4","252","[38 6 4 0 5 2 1 0 1 0 48 0]"
"37","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","13","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","7","137","56","377","333","145","0","363","167","0","988","6","257","[51 3 7 1 1 3 1 0 2 1 59 0 0]"
"36","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","13","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1","1","1","0.5","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","13","183","69","343","348","158","0","301","111","0","1046","4","254","[33 4 4 0 6 1 0 1 1 1 40 0 0]"
"38","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","13","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","27","156","59","335","327","168","0","355","164","0","983","8","272","[45 5 4 0 2 0 2 1 0 1 59 0 0]"
"39","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","13","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","6","184","35","339","383","158","0","310","140","0","1019","4","252","[38 6 4 0 5 2 1 0 1 0 48 0 0]"
"37","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","14","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","79","136","53","341","324","147","0","338","167","0","988","6","257","[51 3 7 1 1 3 1 0 2 1 59 0 0 0]"
"36","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","14","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1","1","1","0.5","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","32","183","68","347","343","161","0","281","111","0","1046","4","254","[33 4 4 0 6 1 0 1 1 1 40 0 0 0]"
"38","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","14","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","38","154","59","338","323","170","0","345","164","0","983","8","272","[45 5 4 0 2 0 2 1 0 1 59 0 0 0]"
"39","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","14","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","48","184","34","344","380","160","0","265","140","0","1019","4","252","[38 6 4 0 5 2 1 0 1 0 48 0 0 0]"
"37","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","15","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","9","140","50","339","323","153","0","404","167","0","988","6","257","[51 3 7 1 1 3 1 0 2 1 59 0 0 0 0]"
"36","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.5.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","15","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.5""","1","""IAC Framework""","2500","1.5","1","1","1","0.5","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","14","185","70","345","342","162","0","297","111","0","1046","4","254","[33 4 4 0 6 1 0 1 1 1 40 0 0 0 0]"
"40","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","0","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1","1.5","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","0","0","0","0","0","0","0","0","0","0","1123","7","288","[]"
"38","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","15","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","13","153","42","338","341","168","0","372","164","0","983","8","272","[45 5 4 0 2 0 2 1 0 1 59 0 0 0 0]"
"41","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1.5_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","0","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1.5_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","1","1.5","1","0.25","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","0","0","0","0","0","0","0","0","0","0","1118","10","299","[]"
"39","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","15","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-1_EffS-1_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","1","1","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","11","185","34","344","378","160","0","303","140","0","1019","4","252","[38 6 4 0 5 2 1 0 1 0 48 0 0 0 0]"
